file,call,comment,refactoring,init,type,preprocessor,parameter,flow_control_stmt,access,cpp_feature,data_type,declaration,constructor,destructor,class,function
109033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109034,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109038,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,1
109042,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0
109047,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
109048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109049,0,0,9,0,0,4,5,1,0,0,0,9,0,0,0,4
109050,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
109051,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,3
109054,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109055,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0
109059,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
109063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109064,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109065,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
109066,0,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0
109068,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109069,0,0,9,0,0,4,5,1,0,0,0,9,0,0,0,4
109083,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1
109086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109095,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109100,2,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0
109102,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109104,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109105,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
109106,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
109107,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
109109,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109112,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
109113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109115,0,0,16,0,0,0,2,0,0,0,0,2,0,0,0,0
109122,0,6,20,0,0,1,3,5,0,0,0,6,0,0,0,0
109123,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0
109124,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,5
109125,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0
109126,1,0,4,0,0,0,8,0,0,0,0,3,0,0,0,1
109127,0,2,10,0,0,0,3,3,0,0,0,7,0,0,0,1
109130,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0
109131,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0
109134,0,0,9,0,0,5,5,1,0,0,0,9,0,0,0,4
109135,1,4,0,0,0,0,4,1,0,0,0,2,0,0,0,0
109138,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,1
109139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109140,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0
109141,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0
109147,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
109149,3,2,6,0,0,2,12,0,0,0,0,2,0,0,0,1
109150,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109151,3,2,6,0,0,2,12,0,0,0,0,2,0,0,0,1
109154,3,2,6,0,0,2,12,0,0,0,0,2,0,0,0,1
109155,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109158,1,8,159,0,0,3,53,0,0,0,0,2,0,0,0,7
109159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109163,2,6,33,0,0,1,6,1,0,0,0,4,0,0,0,6
109164,1,8,26,0,1,0,3,7,0,0,3,3,1,2,0,5
109166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109169,0,7,52,0,2,2,20,18,0,0,0,10,0,0,2,6
109171,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
109173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109174,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
109183,0,7,52,0,2,2,20,18,0,0,0,10,0,0,2,6
109184,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
109185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109186,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109188,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0
109189,0,3,2,0,0,0,0,1,0,0,1,3,0,0,0,5
109193,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
109199,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109200,0,1,2,0,0,0,0,8,0,0,0,1,0,0,0,0
109202,1,1,2,0,0,0,0,10,0,0,0,1,0,0,0,0
109203,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109206,0,0,18,0,0,0,27,0,0,0,0,0,0,0,0,0
109217,1,1,2,0,0,0,0,10,0,0,0,1,0,0,0,0
109219,1,0,8,0,0,1,7,0,0,0,0,5,0,0,0,0
109220,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0
109221,1,1,24,0,0,3,10,3,0,0,2,4,0,1,0,8
109222,13,35,256,0,1,81,78,37,0,0,7,59,1,4,0,39
109224,13,35,256,0,1,81,78,37,0,0,7,59,1,4,0,39
109228,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0
109229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109233,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109237,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2
109238,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0
109239,0,2,1,2,0,1,2,1,0,0,0,2,0,0,0,2
109240,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2
109241,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0
109242,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0
109243,0,2,1,0,0,2,0,0,0,0,0,3,0,0,0,0
109244,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0
109245,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0
109246,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
109247,1,0,6,0,0,2,9,0,0,0,1,5,0,1,0,2
109248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109253,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109254,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109261,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109264,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
109266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109268,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,0
109269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109270,0,9,7,2,0,5,2,9,1,0,0,11,0,0,0,2
109271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
109272,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0
109273,2,0,13,0,1,0,0,5,0,0,0,0,0,0,0,0
109279,1,12,109,4,2,4,7,15,0,0,0,7,0,0,4,0
109280,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109281,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109282,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0
109283,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3
109286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109302,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109304,0,0,14,0,0,0,7,1,0,0,0,1,0,0,0,0
109305,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
109306,0,0,4,0,0,0,4,2,0,0,0,0,0,0,0,0
109308,0,2,0,0,0,3,0,0,0,0,1,2,0,0,0,2
109309,0,2,3,0,0,0,14,0,0,0,0,4,0,0,0,1
109310,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0
109311,0,2,35,0,0,5,0,0,0,0,0,0,0,0,0,3
109312,0,0,7,0,0,0,3,0,0,0,0,1,0,0,0,0
109313,0,0,14,0,0,0,7,0,0,0,0,0,0,0,0,1
109314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109317,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109318,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3
109320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
109321,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
109322,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
109324,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109326,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0
109332,1,1,4,0,0,2,8,0,0,0,1,6,0,1,0,2
109335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109340,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3
109346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109347,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109350,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3
109354,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
109355,0,1,10,0,0,3,1,3,0,0,0,0,0,0,0,3
109356,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2
109357,3,0,10,0,0,0,2,0,0,0,2,0,0,0,0,0
109363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109373,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109374,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,1
109377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109410,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0
109411,0,1,14,0,0,2,0,0,0,0,0,3,0,0,1,1
109412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
109413,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
109418,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,1
109425,0,3,15,0,0,2,2,3,0,0,1,4,0,0,1,3
109426,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,1
109428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109431,0,0,0,0,0,3,0,0,0,0,0,2,1,1,0,0
109432,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
109433,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,1
109434,0,1,0,0,0,1,5,1,0,0,0,0,0,0,0,1
109435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109438,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1
109441,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0
109442,0,1,14,0,0,2,0,0,0,0,0,3,0,0,1,1
109443,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0
109454,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
109456,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109459,1,2,6,0,0,0,0,3,0,0,0,3,0,0,0,0
109461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
109465,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1
109467,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0
109469,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
109472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109474,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109478,2,18,42,0,0,17,11,10,0,0,1,16,1,1,1,20
109479,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109480,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109482,0,6,20,0,0,1,3,5,0,0,0,6,0,0,0,0
109483,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0
109484,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,5
109485,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0
109486,1,0,4,0,0,0,8,0,0,0,0,3,0,0,0,1
109487,0,2,10,0,0,0,3,3,0,0,0,7,0,0,0,1
109490,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0
109491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109497,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
109498,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109499,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109500,1,0,0,0,0,0,11,2,0,0,0,2,0,0,0,0
109501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109502,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
109503,0,11,152,0,0,0,0,0,0,0,0,0,0,0,0,0
109504,0,19,34,0,2,0,0,2,0,0,0,1,0,0,0,0
109505,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109506,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
109507,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109509,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
109515,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0
109516,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,1
109521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109523,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109525,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
109530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109535,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
109539,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109540,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109541,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109543,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0
109544,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0
109545,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
109546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109547,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
109548,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109549,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
109550,0,4,2,0,0,3,1,2,0,0,0,1,2,0,0,2
109553,0,1,6,3,0,0,6,0,0,0,0,2,0,0,0,12
109554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109559,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
109563,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109567,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109571,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109575,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
109576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109577,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0
109579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109581,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
109583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109584,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
109585,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0
109596,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
109598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109599,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
109602,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109603,0,19,34,0,2,0,0,2,0,0,0,1,0,0,0,0
109606,4,8,2,0,0,4,9,7,0,0,5,6,0,0,0,7
109607,4,8,2,0,0,4,9,7,0,0,5,6,0,0,0,7
109608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109609,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0
109613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109615,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109616,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
109618,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
109619,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
109620,0,2,0,0,0,0,4,2,0,0,1,1,0,0,0,0
109621,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109622,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109625,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
109627,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,2
109628,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109629,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109630,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109631,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109632,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109633,1,2,0,0,0,2,6,1,0,0,0,2,0,0,0,2
109639,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,2
109640,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0
109641,0,2,1,2,0,1,2,1,0,0,0,2,0,0,0,2
109642,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2
109643,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0
109644,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0
109645,0,2,1,0,0,2,0,0,0,0,0,3,0,0,0,0
109646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109647,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0
109648,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0
109649,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0
109654,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109656,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0
109657,4,8,2,0,0,4,9,7,0,0,5,6,0,0,0,7
109659,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109669,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0
109678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109679,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109682,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109683,0,0,10,0,0,0,0,2,0,0,0,1,0,0,0,0
109685,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109691,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0
109692,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1
109694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109700,2,2,1,0,0,3,2,3,0,0,0,1,0,0,0,1
109701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109702,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
109709,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0
109710,0,1,1,0,0,1,0,1,0,4,0,0,0,0,0,10
109711,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109712,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
109714,0,4,6,0,0,0,6,4,0,0,2,2,0,0,0,0
109715,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0
109716,3,5,5,0,0,2,0,2,0,0,0,0,0,0,0,2
109718,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
109726,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
109727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
109728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109729,2,1,12,0,2,0,2,2,0,0,0,0,0,0,0,0
109730,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
109731,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
109732,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109735,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
109741,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109744,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
109745,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
109746,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
109748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109751,0,1,8,0,0,0,4,0,0,0,0,0,0,0,0,0
109752,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
109753,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109754,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109763,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109767,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
109769,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109770,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0
109771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109778,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
109779,0,4,0,0,0,3,4,6,0,0,0,1,0,0,0,0
109780,0,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0
109781,0,2,9,0,0,0,0,0,0,0,0,1,0,0,0,1
109782,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109786,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109788,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
109794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
109796,0,1,0,0,0,0,0,48,0,0,0,1,0,0,0,0
109797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109799,0,3,4,0,0,0,6,0,0,0,2,2,0,0,0,0
109800,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109801,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109805,2,4,8,0,0,0,2,1,0,0,0,0,0,0,0,0
109806,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
109807,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
109808,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109811,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0
109813,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
109814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109815,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109818,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109819,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2
109823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109825,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109829,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
109831,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
109848,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
109850,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109851,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
109852,2,5,79,0,6,3,16,4,0,0,0,4,0,0,0,2
109853,2,5,79,0,6,3,16,4,0,0,0,4,0,0,0,2
109854,2,5,79,0,6,3,16,4,0,0,0,4,0,0,0,2
109855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
109856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109857,2,5,79,0,6,3,16,4,0,0,0,4,0,0,0,2
109858,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
109859,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
109860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109862,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109864,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
109865,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0
109866,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0,0
109868,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0
109884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109885,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109890,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
109892,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0
109893,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
109894,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
